pop_year,Year,Population_Code,DateOfCollection,Julian,DayNo,Sample_ID,Population,Family,Replicate,Region,Latitude,Longitude,Elev_m,SeedArea,SeedWidth_mm,Seed_length_mm,SeedShapeIndex,Dispersal_length_mm,Dispersal_and_seed_mm,Weight_Tot,Weight_S,Weight_D,DD5_TOT
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-1,CAR,1,3,Alvar,44.68383333,-79.05655556,266,2.005,0.832,3.004,3.610576923,49.714,52.718,0.0053,0.0024,0.0029,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-1,CAR,1,4,Alvar,44.68383333,-79.05655556,266,2.03,1.049,2.933,2.795996187,49.492,52.425,0.0053,0.0024,0.0029,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-1,CAR,1,5,Alvar,44.68383333,-79.05655556,266,0.809,0.7,2.046,2.922857143,28.512,30.558,0.0053,0.0024,0.0029,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-2,CAR,2,1,Alvar,44.68383333,-79.05655556,266,1.047,0.783,1.712,2.186462324,37.745,39.457,0.0047,0.0018,0.0029,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-2,CAR,2,2,Alvar,44.68383333,-79.05655556,266,1.275,0.66,2.755,4.174242424,41.133,43.888,0.0047,0.0018,0.0029,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-2,CAR,2,3,Alvar,44.68383333,-79.05655556,266,1.107,0.648,1.561,2.408950617,37.912,39.473,0.0047,0.0018,0.0029,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-3,CAR,3,1,Alvar,44.68383333,-79.05655556,266,2.331,0.777,2.993,3.851994852,51.178,54.171,0.0071,0.0033,0.0038,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-2,CAR,2,5,Alvar,44.68383333,-79.05655556,266,1.193,0.647,2.061,3.185471406,42.026,44.087,0.0047,0.0018,0.0029,2007
2002_CAR-1-2,2002,CAR-1-2,6/4/02,2452430,154,CAR-1-2-2,CAR,2,4,Alvar,44.68383333,-79.05655556,266,1.868,0.597,1.777,2.976549414,39.546,41.323,0.0047,0.0018,0.0029,2007
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-2,CAR,2,2,Alvar,44.68536111,-79.05655556,266,1.906,0.707,2.577,3.644978784,53.874,56.451,0.0067,0.0035,0.0032,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-2,CAR,2,3,Alvar,44.68536111,-79.05655556,266,1.341,0.941,2.389,2.538788523,55.09,57.479,0.0067,0.0035,0.0032,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-2,CAR,2,4,Alvar,44.68536111,-79.05655556,266,1.718,0.875,2.329,2.661714286,53.593,55.922,0.0067,0.0035,0.0032,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-1,CAR,1,1,Alvar,44.68536111,-79.05655556,266,1.254,0.768,2.611,3.399739583,38.867,41.478,0.0042,0.0022,0.002,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-1,CAR,1,2,Alvar,44.68536111,-79.05655556,266,1.385,0.897,2.517,2.806020067,39.717,42.234,0.0042,0.0022,0.002,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-1,CAR,1,3,Alvar,44.68536111,-79.05655556,266,1.247,0.704,2.271,3.225852273,36.708,38.979,0.0042,0.0022,0.002,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-2,CAR,2,5,Alvar,44.68536111,-79.05655556,266,1.731,0.992,2.565,2.585685484,48.916,51.481,0.0067,0.0035,0.0032,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-1,CAR,1,5,Alvar,44.68536111,-79.05655556,266,1.345,0.774,2.497,3.226098191,40.672,43.169,0.0042,0.0022,0.002,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-4,CAR,4,1,Alvar,44.68536111,-79.05655556,266,0.984,0.662,1.906,2.879154079,34.807,36.713,0.0052,0.0021,0.0031,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-4,CAR,4,2,Alvar,44.68536111,-79.05655556,266,0.838,0.42,2.229,5.307142857,38.547,40.776,0.0052,0.0021,0.0031,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-1,CAR,1,4,Alvar,44.68536111,-79.05655556,266,1.241,0.695,2.21,3.179856115,25.366,27.576,0.0042,0.0022,0.002,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-2,CAR,2,1,Alvar,44.68536111,-79.05655556,266,1.349,0.75,2.644,3.525333333,54.74,57.384,0.0067,0.0035,0.0032,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-4,CAR,4,5,Alvar,44.68536111,-79.05655556,266,1.308,0.64,2.498,3.903125,43.743,46.241,0.0052,0.0021,0.0031,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-5,CAR,5,1,Alvar,44.68536111,-79.05655556,266,0.962,0.42,1.877,4.469047619,26.598,28.475,0.0044,0.002,0.0024,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-5,CAR,5,2,Alvar,44.68536111,-79.05655556,266,2.201,1.041,2.954,2.8376561,43.862,46.816,0.0044,0.002,0.0024,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-5,CAR,5,3,Alvar,44.68536111,-79.05655556,266,1.622,0.824,2.816,3.417475728,39.686,42.502,0.0044,0.002,0.0024,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-5,CAR,5,4,Alvar,44.68536111,-79.05655556,266,1.483,0.783,2.232,2.850574713,24.495,26.727,0.0044,0.002,0.0024,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-5,CAR,5,5,Alvar,44.68536111,-79.05655556,266,2.388,0.978,2.811,2.874233129,54.022,56.833,0.0044,0.002,0.0024,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-3,CAR,3,1,Alvar,44.68536111,-79.05655556,266,1.512,0.62,2.269,3.659677419,44.058,46.327,0.0039,0.0017,0.0022,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-3,CAR,3,2,Alvar,44.68536111,-79.05655556,266,1.505,0.618,1.886,3.051779935,39.55,41.436,0.0039,0.0017,0.0022,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-3,CAR,3,3,Alvar,44.68536111,-79.05655556,266,1.64,0.556,2.423,4.357913669,44.508,46.931,0.0039,0.0017,0.0022,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-3,CAR,3,4,Alvar,44.68536111,-79.05655556,266,0.883,0.513,1.765,3.440545809,44.172,45.937,0.0039,0.0017,0.0022,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-3,CAR,3,5,Alvar,44.68536111,-79.05655556,266,1.785,1.003,2.249,2.24227318,45.982,48.231,0.0039,0.0017,0.0022,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-4,CAR,4,3,Alvar,44.68536111,-79.05655556,266,0.781,0.576,2.052,3.5625,38.427,40.479,0.0052,0.0021,0.0031,2006
2002_CAR-1-3,2002,CAR-1-3,6/4/02,2452430,154,CAR-1-3-4,CAR,4,4,Alvar,44.68536111,-79.05655556,266,1.393,0.592,2.405,4.0625,38.936,41.341,0.0052,0.0021,0.0031,2006
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-5,CAR,5,1,Alvar,44.68219444,-79.07291667,259,2.111,0.923,2.885,3.12567714,58.616,61.501,0.006,0.0031,0.0029,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-5,CAR,5,2,Alvar,44.68219444,-79.07291667,259,0.893,0.454,2.192,4.828193833,28.657,30.849,0.006,0.0031,0.0029,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-5,CAR,5,3,Alvar,44.68219444,-79.07291667,259,1.916,0.982,2.876,2.928716904,58.259,61.135,0.006,0.0031,0.0029,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-5,CAR,5,4,Alvar,44.68219444,-79.07291667,259,2.03,0.959,2.68,2.794577685,54.659,57.339,0.006,0.0031,0.0029,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-5,CAR,5,5,Alvar,44.68219444,-79.07291667,259,1.936,1.022,2.882,2.819960861,54.66,57.542,0.006,0.0031,0.0029,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-1,CAR,1,1,Alvar,44.68219444,-79.07291667,259,1.15,0.765,2.639,3.449673203,35.257,37.896,0.0031,0.001,0.0021,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-1,CAR,1,2,Alvar,44.68219444,-79.07291667,259,2.132,0.925,2.809,3.036756757,47.404,50.213,0.0031,0.001,0.0021,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-2,CAR,2,5,Alvar,44.68219444,-79.07291667,259,1.197,0.658,2.647,4.022796353,64.259,66.906,0.0073,0.0034,0.0039,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-3,CAR,3,1,Alvar,44.68219444,-79.07291667,259,1.433,0.763,2.172,2.846657929,51.577,53.749,0.0066,0.0031,0.0035,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-3,CAR,3,2,Alvar,44.68219444,-79.07291667,259,1.794,0.826,2.902,3.513317191,57.416,60.318,0.0066,0.0031,0.0035,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-3,CAR,3,3,Alvar,44.68219444,-79.07291667,259,1.527,0.86,2.675,3.110465116,50.846,53.521,0.0066,0.0031,0.0035,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-3,CAR,3,4,Alvar,44.68219444,-79.07291667,259,0.984,0.865,1.845,2.132947977,44.331,46.176,0.0066,0.0031,0.0035,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-3,CAR,3,5,Alvar,44.68219444,-79.07291667,259,1.551,0.901,2.571,2.853496115,47.499,50.07,0.0066,0.0031,0.0035,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-4,CAR,4,1,Alvar,44.68219444,-79.07291667,259,1.658,1.001,2.318,2.315684316,45.599,47.917,0.0063,0.0038,0.0025,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-4,CAR,4,2,Alvar,44.68219444,-79.07291667,259,1.93,1.176,2.326,1.977891156,38.661,40.987,0.0063,0.0038,0.0025,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-4,CAR,4,3,Alvar,44.68219444,-79.07291667,259,1.42,1.178,2.168,1.84040747,38.638,40.806,0.0063,0.0038,0.0025,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-4,CAR,4,4,Alvar,44.68219444,-79.07291667,259,1.826,1.017,2.218,2.180924287,46.875,49.093,0.0063,0.0038,0.0025,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-4,CAR,4,5,Alvar,44.68219444,-79.07291667,259,2.48,1.402,1.971,1.405848787,48.424,50.395,0.0063,0.0038,0.0025,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-2,CAR,2,1,Alvar,44.68219444,-79.07291667,259,1.875,0.843,1.86,2.206405694,68.675,70.535,0.0073,0.0034,0.0039,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-2,CAR,2,2,Alvar,44.68219444,-79.07291667,259,1.732,0.792,2.618,3.305555556,67.743,70.361,0.0073,0.0034,0.0039,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-1,CAR,1,3,Alvar,44.68219444,-79.07291667,259,1.157,0.733,1.928,2.630286494,34.53,36.458,0.0031,0.001,0.0021,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-1,CAR,1,4,Alvar,44.68219444,-79.07291667,259,1.172,0.466,1.781,3.821888412,35.496,37.277,0.0031,0.001,0.0021,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-1,CAR,1,5,Alvar,44.68219444,-79.07291667,259,1.223,0.48,2.465,5.135416667,35.076,37.541,0.0031,0.001,0.0021,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-2,CAR,2,3,Alvar,44.68219444,-79.07291667,259,1.683,0.879,2.725,3.100113766,57.816,60.541,0.0073,0.0034,0.0039,2012
2002_CAR-1-1,2002,CAR-1-1,6/4/02,2452430,154,CAR-1-1-2,CAR,2,4,Alvar,44.68219444,-79.07291667,259,1.457,0.694,2.772,3.994236311,71.841,74.613,0.0073,0.0034,0.0039,2012
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-28-2,CAR-PSR,28,2,Alvar,44.64526,-79.09458,250,1.867,1.006,2.464,2.449,64.475,66.939,0.0065,0.0035,0.003,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-28-3,CAR-PSR,28,3,Alvar,44.64526,-79.09458,250,1.36,0.864,2.242,2.595,57.558,59.8,0.0065,0.0035,0.003,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-28-4,CAR-PSR,28,4,Alvar,44.64526,-79.09458,250,1.979,1.063,2.487,2.34,63.303,65.79,0.0065,0.0035,0.003,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-5-1,CAR-PSR,5,1,Alvar,44.64526,-79.09458,250,1.872,1.004,2.768,2.757,44.841,47.609,0.0049,0.003,0.0019,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-5-2,CAR-PSR,5,2,Alvar,44.64526,-79.09458,250,1.695,0.92,2.746,2.985,47.615,50.361,0.0049,0.003,0.0019,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-5-3,CAR-PSR,5,3,Alvar,44.64526,-79.09458,250,1.817,0.961,2.647,2.754,47.309,49.956,0.0049,0.003,0.0019,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-28-5,CAR-PSR,28,5,Alvar,44.64526,-79.09458,250,2.331,1.143,2.544,2.226,68.751,71.295,0.0065,0.0035,0.003,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-5-5,CAR-PSR,5,5,Alvar,44.64526,-79.09458,250,1.88,1.01,2.238,2.216,29.588,31.826,0.0049,0.003,0.0019,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-32-1,CAR-PSR,32,1,Alvar,44.64526,-79.09458,250,1.531,0.982,2.136,2.175,26.731,28.867,0.003,0.0014,0.0016,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-32-2,CAR-PSR,32,2,Alvar,44.64526,-79.09458,250,1.692,1.002,2.448,2.443,28.495,30.943,0.003,0.0014,0.0016,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-5-4,CAR-PSR,5,4,Alvar,44.64526,-79.09458,250,1.705,1.008,2.639,2.618,48.51,51.149,0.0049,0.003,0.0019,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-28-1,CAR-PSR,28,1,Alvar,44.64526,-79.09458,250,1.977,1.055,2.665,2.526,69.134,71.799,0.0065,0.0035,0.003,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-32-4,CAR-PSR,32,4,Alvar,44.64526,-79.09458,250,1.179,0.846,2.121,2.507,27.803,29.924,0.003,0.0014,0.0016,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-32-5,CAR-PSR,32,5,Alvar,44.64526,-79.09458,250,0.85,0.689,1.708,2.479,26.225,27.933,0.003,0.0014,0.0016,2225
2015_CAR-PSR,2015,CAR-PSR,7/7/15,2457211,187,CAR-PSR-32-3,CAR-PSR,32,3,Alvar,44.64526,-79.09458,250,1.25,0.887,2.239,2.524,32.202,34.441,0.003,0.0014,0.0016,2225
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-2,MAN-LCI,2,5,Alvar,46.02152778,-81.76947222,184,3.404,1.178,3.561,3.022920204,56.463,60.024,0.0071,0.0025,0.0046,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-3,MAN-LCI,3,1,Alvar,46.02152778,-81.76947222,184,1.326,0.663,3.075,4.63800905,42.916,45.991,0.0039,0.0017,0.0022,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-3,MAN-LCI,3,2,Alvar,46.02152778,-81.76947222,184,4.001,1.64,3.301,2.012804878,40.441,43.742,0.0039,0.0017,0.0022,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-3,MAN-LCI,3,4,Alvar,46.02152778,-81.76947222,184,1.745,0.887,2.59,2.919954904,34.902,37.492,0.0039,0.0017,0.0022,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-3,MAN-LCI,3,5,Alvar,46.02152778,-81.76947222,184,1.881,0.825,2.707,3.281212121,32.902,35.609,0.0039,0.0017,0.0022,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-5,MAN-LCI,5,1,Alvar,46.02152778,-81.76947222,184,1.848,0.811,2.676,3.299630086,55.883,58.559,0.004,0.0015,0.0025,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-3,MAN-LCI,3,3,Alvar,46.02152778,-81.76947222,184,1.343,0.663,2.813,4.242835596,22.987,25.8,0.0039,0.0017,0.0022,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-5,MAN-LCI,5,3,Alvar,46.02152778,-81.76947222,184,1.452,0.659,2.504,3.79969651,49.941,52.445,0.004,0.0015,0.0025,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-5,MAN-LCI,5,4,Alvar,46.02152778,-81.76947222,184,1.977,1.068,2.151,2.014044944,53.358,55.509,0.004,0.0015,0.0025,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-5,MAN-LCI,5,5,Alvar,46.02152778,-81.76947222,184,1.125,0.551,1.899,3.44646098,45.546,47.445,0.004,0.0015,0.0025,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-5,MAN-LCI,5,2,Alvar,46.02152778,-81.76947222,184,1.849,0.991,2.61,2.63370333,60.366,62.976,0.004,0.0015,0.0025,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-2,MAN-LCI,2,4,Alvar,46.02152778,-81.76947222,184,2.533,0.991,4.615,4.65691221,49.255,53.87,0.0071,0.0025,0.0046,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-4,MAN-LCI,4,1,Alvar,46.02152778,-81.76947222,184,3.205,1.421,3.177,2.235749472,60.719,63.896,0.0076,0.0038,0.0038,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-4,MAN-LCI,4,2,Alvar,46.02152778,-81.76947222,184,3.319,1.259,3.026,2.403494837,59.684,62.71,0.0076,0.0038,0.0038,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-4,MAN-LCI,4,3,Alvar,46.02152778,-81.76947222,184,4.094,1.416,3.134,2.213276836,59.982,63.116,0.0076,0.0038,0.0038,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-4,MAN-LCI,4,4,Alvar,46.02152778,-81.76947222,184,3.385,1.437,3.106,2.16144746,58.23,61.336,0.0076,0.0038,0.0038,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-4,MAN-LCI,4,5,Alvar,46.02152778,-81.76947222,184,3.305,1.254,3.256,2.596491228,56.343,59.599,0.0076,0.0038,0.0038,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-1,MAN-LCI,1,1,Alvar,46.02152778,-81.76947222,184,1.78,0.84,2.471,2.941666667,45.329,47.8,0.0056,0.003,0.0026,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-1,MAN-LCI,1,2,Alvar,46.02152778,-81.76947222,184,2.155,0.982,2.677,2.726069246,52.547,55.224,0.0056,0.003,0.0026,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-1,MAN-LCI,1,3,Alvar,46.02152778,-81.76947222,184,1.653,0.834,3.006,3.604316547,53.255,56.261,0.0056,0.003,0.0026,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-1,MAN-LCI,1,4,Alvar,46.02152778,-81.76947222,184,1.971,0.853,2.812,3.296600234,49.614,52.426,0.0056,0.003,0.0026,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-1,MAN-LCI,1,5,Alvar,46.02152778,-81.76947222,184,2.491,1.138,3.142,2.760984183,47.27,50.412,0.0056,0.003,0.0026,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-2,MAN-LCI,2,1,Alvar,46.02152778,-81.76947222,184,2.882,1.319,3.132,2.374526156,56.659,59.791,0.0071,0.0025,0.0046,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-2,MAN-LCI,2,2,Alvar,46.02152778,-81.76947222,184,2.04,0.781,2.614,3.346991037,55.87,58.484,0.0071,0.0025,0.0046,1797
2002_MAN-LCI1,2002,MAN-LCI1,6/24/02,2452450,174,MAN-LCI1-2,MAN-LCI,2,3,Alvar,46.02152778,-81.76947222,184,2.518,0.991,3.227,3.256306761,55.684,58.911,0.0071,0.0025,0.0046,1797
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-4,MAN-LCI,4,3,Alvar,46.00883333,-81.79541667,184,3.478,1.361,3.723,2.735488611,64.579,68.302,0.0063,0.0031,0.0032,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-4,MAN-LCI,4,4,Alvar,46.00883333,-81.79541667,184,1.492,0.799,3.147,3.938673342,28.78,31.927,0.0063,0.0031,0.0032,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-4,MAN-LCI,4,5,Alvar,46.00883333,-81.79541667,184,2.833,1.177,3.184,2.705182668,60.271,63.455,0.0063,0.0031,0.0032,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-5,MAN-LCI,5,1,Alvar,46.00883333,-81.79541667,184,2.135,0.976,2.438,2.49795082,54.69,57.128,0.0052,0.0025,0.0027,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-5,MAN-LCI,5,2,Alvar,46.00883333,-81.79541667,184,1.913,0.961,2.293,2.386056191,36.063,38.356,0.0052,0.0025,0.0027,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-5,MAN-LCI,5,3,Alvar,46.00883333,-81.79541667,184,2.105,0.88,3.086,3.506818182,60.912,63.998,0.0052,0.0025,0.0027,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-5,MAN-LCI,5,4,Alvar,46.00883333,-81.79541667,184,2.054,0.903,3.053,3.380952381,59.996,63.049,0.0052,0.0025,0.0027,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-5,MAN-LCI,5,5,Alvar,46.00883333,-81.79541667,184,2.069,0.856,3.335,3.896028037,61.801,65.136,0.0052,0.0025,0.0027,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-1,MAN-LCI,1,1,Alvar,46.00883333,-81.79541667,184,0.617,0.347,2.576,7.423631124,48.335,50.911,0.005,0.0021,0.0029,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-1,MAN-LCI,1,2,Alvar,46.00883333,-81.79541667,184,1.378,0.811,2.032,2.505548705,47.305,49.337,0.005,0.0021,0.0029,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-1,MAN-LCI,1,3,Alvar,46.00883333,-81.79541667,184,1.351,0.706,2.27,3.21529745,49.656,51.926,0.005,0.0021,0.0029,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-4,MAN-LCI,4,1,Alvar,46.00883333,-81.79541667,184,2.813,1.093,3.397,3.107959744,53.833,57.23,0.0063,0.0031,0.0032,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-4,MAN-LCI,4,2,Alvar,46.00883333,-81.79541667,184,2.613,1.107,3.219,2.907859079,54.917,58.136,0.0063,0.0031,0.0032,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-1,MAN-LCI,1,5,Alvar,46.00883333,-81.79541667,184,1.46,0.735,2.382,3.240816327,46.457,48.839,0.005,0.0021,0.0029,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-2,MAN-LCI,2,1,Alvar,46.00883333,-81.79541667,184,1.026,0.42,2.018,4.804761905,17.008,19.026,0.0032,0.0015,0.0017,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-2,MAN-LCI,2,2,Alvar,46.00883333,-81.79541667,184,0.857,0.41,1.74,4.243902439,16.115,17.855,0.0032,0.0015,0.0017,1800
2002_MAN-LCI2,2002,MAN-LCI2,6/24/02,2452450,174,MAN-LCI2-2,MAN-LCI,2,3,Alvar,46.00883333,-81.79541667,184,0.285,0.296,0.87,2.939189189,20.008,20.878,0.0032,0.0015,0.0017,1800
